,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
4343,,0,,0,0,0.0,3.0,7,0,68,0
4344,,0,,0,0,3.0,1.0,2,1,337,0
4345,,0,8.0,0,0,0.0,1.0,8,1,556,1
4346,,0,,0,0,,1.0,3,1,1155,0
4347,,0,,0,0,,1.0,5,0,140,1
4348,,0,,0,0,,1.0,5,29,816,0
4349,,0,,0,0,,0.0,6,6,162,1
4350,,0,1.0,0,0,1.0,10.0,1,0,884,0
4351,,0,,0,0,,0.0,6,65,328,1
4352,,0,,0,0,,1.0,1,0,177,1
4353,,0,,0,0,0.0,0.0,8,3,761,0
4354,,0,2.0,0,0,,2.0,2,0,463,1
4355,,0,,0,0,,0.0,3,0,823,0
4356,,0,1.0,0,0,0.0,1.0,1,0,1075,0
4357,,0,,0,0,,1.0,2,0,911,0
4358,,0,8.0,0,0,,2.0,10,0,56,0
4359,,0,,0,0,,23.0,4,0,407,0
4360,,0,,0,0,0.0,1.0,3,0,66,0
4361,,0,10.0,0,0,,45.0,8,0,47,0
4362,,0,5.0,0,0,2.0,13.0,7,0,686,1
4363,,0,,0,0,,1.0,4,1,244,1
4364,,0,,0,1,,0.0,10,0,277,1
4365,,0,,0,0,4.0,1.0,4,1,169,1
4366,,0,,3,0,,2022.0,9,281,357,0
4367,,0,6.0,0,0,,1.0,5,2,406,1
4368,,0,5.0,0,0,,1.0,4,33,1178,0
4369,,0,2.0,0,0,,19.0,2,0,258,1
4370,,0,8.0,0,0,,1.0,5,0,276,1
4371,,0,4.0,0,0,,1.0,1,0,843,0
4372,,0,,0,0,,2.0,1,0,781,0
4373,,0,,1,0,7.0,1.0,10,19,294,0
4374,,0,9.0,0,0,,244.0,6,0,606,0
4375,,0,,0,0,0.0,1.0,1,4,841,0
4376,,0,3.0,0,0,,1.0,4,2,1082,0
4377,,0,,1,0,,10.0,2,0,1036,0
4378,,0,7.0,0,0,,1.0,5,3,1057,0
4379,,0,5.0,0,0,,1.0,2,1,1180,0
4380,,0,,0,0,,1.0,4,0,150,1
4381,,0,7.0,0,0,,1.0,2,1,847,0
4382,,0,,0,0,1.0,58.0,6,0,117,0
4383,,0,1.0,0,0,0.0,0.0,1,1,946,0
4384,,0,,0,0,,10.0,2,0,1103,0
4385,,0,,0,0,,1.0,2,28,392,0
4386,,0,,0,0,0.0,0.0,5,0,1143,0
4387,,1,,1,0,18.0,1.0,7,567,582,1
4388,,0,2.0,0,0,,1.0,2,1,443,0
4389,,0,2.0,0,0,,35.0,1,0,1180,0
4390,,0,,0,0,,1.0,2,107,899,0
4391,,0,5.0,0,0,0.0,1.0,4,43,971,0
4392,,0,,0,0,,13.0,4,0,1137,0
4393,,0,7.0,0,0,,0.0,6,9,11,1
4394,,0,,0,0,0.0,1.0,1,0,1103,0
4395,,0,,0,1,,1.0,5,0,826,0
4396,,0,,0,0,,42.0,4,0,163,1
4397,,0,2.0,0,0,,1.0,1,24,901,0
4398,,0,6.0,0,0,,1.0,5,1,775,0
4399,,0,2.0,0,0,,1.0,2,0,1087,0
4400,,1,9.0,0,0,1.0,50.0,10,0,28,0
4401,,0,,0,0,,1.0,6,0,997,0
4402,,0,,0,0,,3.0,1,0,739,0
4403,,0,,0,0,2.0,1.0,4,0,295,1
4404,,0,8.0,0,0,,1.0,6,0,44,1
4405,,0,,0,0,,1.0,4,5,708,1
4406,,0,,0,0,,1.0,6,0,904,0
4407,,0,,1,0,,1.0,9,80,108,0
4408,,0,9.0,0,1,,1.0,9,4,35,1
4409,,0,3.0,0,0,0.0,1.0,4,0,928,0
4410,,0,10.0,0,0,,2.0,6,0,111,0
4411,,0,,0,0,,1.0,1,1,348,1
4412,,0,4.0,0,0,,2.0,5,0,968,0
4413,,0,4.0,0,0,0.0,1.0,6,0,242,1
4414,,0,1.0,0,0,,1.0,2,5,513,1
4415,,0,,0,0,,3.0,1,0,506,1
4416,,4,,0,0,12.0,0.0,6,9,219,1
4417,,0,7.0,0,0,2.0,1.0,7,258,1183,0
4418,,0,,0,0,0.0,1.0,1,0,811,0
4419,,0,,0,0,1.0,81.0,1,0,759,0
4420,,0,,1,1,8.0,1.0,4,2,10,1
4421,,0,,0,0,,0.0,1,0,952,0
4422,,0,,0,0,4.0,4.0,1,0,940,0
4423,,0,2.0,0,0,0.0,1.0,2,0,886,0
4424,,0,2.0,0,0,2.0,1485.0,1,29,907,0
4425,,0,9.0,1,0,,1.0,8,1,135,1
4426,,0,,0,0,,1.0,1,0,874,0
4427,,1,,0,0,,1.0,6,1,953,0
4428,,0,,0,0,1.0,1.0,1,1,863,0
4429,,0,,0,0,,17.0,3,0,1052,0
4430,,0,,0,0,,1.0,6,92,783,0
4431,,0,,1,1,,1.0,6,21,182,1
4432,,0,1.0,0,0,0.0,0.0,1,0,935,0
4433,,0,,0,0,,2.0,1,0,991,0
4434,,0,3.0,0,0,,1.0,4,241,1150,0
4435,,0,1.0,0,0,,0.0,1,2,1070,0
4436,,0,3.0,0,0,2.0,1.0,2,0,894,0
4437,,4,4.0,0,1,,0.0,3,4,52,0
4438,23.0,0,2.0,0,0,0.0,1.0,3,0,139,1
4439,,0,5.0,0,0,,1.0,6,9,864,0
4440,,0,3.0,0,0,,1.0,5,0,843,0
4441,,0,,0,0,,1.0,5,0,910,0
4442,,0,,0,0,,23.0,1,0,812,0
4443,,0,,0,0,,1.0,2,0,29,1
4444,,0,2.0,0,0,2.0,0.0,1,5,33,1
4445,,0,,0,0,,2.0,5,149,166,0
4446,,0,9.0,0,0,6.0,54.0,9,0,34,1
4447,,0,,0,0,,1.0,2,0,129,0
4448,,0,,0,0,,0.0,3,1,863,0
4449,,0,9.0,0,0,1.0,1.0,10,103,170,1
4450,,0,9.0,0,0,3.0,1.0,8,43,104,1
4451,,0,4.0,0,1,1.0,23.0,4,0,834,0
4452,,0,,0,0,0.0,0.0,1,0,788,0
4453,,0,9.0,1,0,2.0,1.0,7,0,743,0
4454,,0,2.0,0,0,0.0,0.0,2,1,909,0
4455,,0,,0,0,0.0,1.0,1,0,70,1
4456,,1,,0,0,2.0,1.0,1,0,55,1
4457,,0,,0,0,1.0,0.0,4,0,968,0
4458,,0,3.0,0,0,13.0,1.0,2,141,1184,0
4459,,0,8.0,0,0,22.0,0.0,2,33,238,1
4460,,0,,0,0,0.0,1.0,5,0,483,1
4461,,0,2.0,0,0,,1.0,3,1,838,0
4462,,0,,0,0,,1.0,4,2,210,0
4463,,0,,0,0,9.0,18.0,6,0,84,0
4464,,0,1.0,0,0,,1.0,1,1,745,0
4465,,0,3.0,0,0,,1.0,5,1,73,1
4466,,0,1.0,0,0,,88.0,1,0,182,0
4467,,0,5.0,0,0,,1.0,1,0,24,1
4468,,0,3.0,0,0,8.0,1.0,3,0,261,1
4469,,0,6.0,0,0,0.0,0.0,8,1,402,1
4470,,0,,0,0,,1.0,3,1,791,0
4471,,0,9.0,0,0,0.0,1.0,3,0,394,1
4472,,0,8.0,0,0,,3.0,6,0,198,1
4473,,0,2.0,0,0,,0.0,3,53,721,1
4474,,0,,0,0,1.0,1.0,2,0,79,1
4475,,0,,0,0,,1.0,2,1,1108,0
4476,,0,,0,0,,4.0,1,0,871,0
4477,,0,4.0,0,0,,1.0,5,5,257,1
4478,,0,8.0,0,0,,0.0,8,0,34,1
4479,,0,,0,0,,1.0,3,1,805,1
4480,,0,,0,0,,0.0,3,40,1104,0
4481,,0,,0,0,,0.0,4,1,680,1
4482,,0,5.0,1,0,1.0,1.0,5,0,793,0
4483,,0,10.0,0,0,,1.0,9,140,924,0
4484,,0,,0,0,,1.0,1,0,1179,0
4485,,0,,0,0,,0.0,8,1,1090,0
4486,,0,,0,0,2.0,2.0,1,0,98,0
4487,,0,,0,0,,0.0,3,0,8,1
4488,,0,,0,0,,15.0,1,0,602,0
4489,,0,,0,1,,1.0,8,0,217,1
4490,,0,,0,0,1.0,7.0,1,0,368,0
4491,,0,,0,0,,1.0,3,89,964,0
4492,,0,4.0,0,0,0.0,1.0,3,0,88,1
4493,,0,,0,0,,2.0,2,0,82,1
4494,,0,6.0,0,0,,0.0,2,1,1147,0
4495,,0,,0,0,,0.0,4,9,462,1
4496,,0,,0,1,1.0,1.0,7,0,25,0
4497,,0,5.0,0,0,,1.0,5,2,1126,0
4498,,0,5.0,0,0,,635.0,3,0,974,0
4499,,0,,0,0,0.0,0.0,9,0,48,1
4500,,0,1.0,0,0,,371.0,1,0,918,0
4501,,0,2.0,0,0,0.0,1.0,2,0,1177,0
4502,,0,4.0,0,0,,1.0,3,131,217,1
4503,,0,7.0,0,0,,0.0,4,0,799,0
4504,,0,,0,0,1.0,1.0,4,0,830,0
4505,,0,3.0,0,0,0.0,3.0,3,0,1019,0
4506,,0,7.0,0,0,,1.0,2,1,2,1
4507,,0,,0,3,,1.0,8,0,11,1
4508,,0,4.0,0,0,,2.0,6,0,160,1
4509,,0,,0,0,,79.0,3,0,765,0
4510,,0,,1,0,9.0,1.0,2,7,453,1
4511,,0,6.0,0,0,,1.0,5,35,1133,0
4512,,0,,0,0,,2.0,3,0,404,1
4513,,0,6.0,1,0,10.0,1.0,2,0,506,0
4514,,0,1.0,0,0,1.0,1.0,1,1,306,0
4515,,0,3.0,0,0,,1.0,2,0,1091,0
4516,,0,,0,0,2.0,1.0,7,5,234,1
4517,,0,,0,0,1.0,1.0,2,38,68,1
4518,,0,5.0,0,0,1.0,1.0,4,4,672,1
4519,,0,,0,0,,1.0,1,5,937,0
4520,,0,,0,0,,1.0,2,3,1152,0
4521,,0,,0,0,,1.0,6,141,320,0
4522,,0,3.0,0,0,,0.0,2,2,834,0
4523,,0,,1,0,1.0,0.0,7,0,115,0
4524,,0,,0,0,,1.0,8,119,283,1
4525,,0,,0,0,,1.0,3,27,1080,0
4526,,0,,0,0,,5.0,1,0,21,0
4527,,0,,0,0,1.0,24.0,1,0,167,1
4528,,0,,0,0,,1.0,3,1,420,1
4529,,0,1.0,0,0,,1.0,1,0,745,0
4530,,0,,1,0,,1.0,8,1,699,1
4531,,0,,0,0,4.0,1.0,2,1,87,1
4532,,0,5.0,0,0,,0.0,3,0,1110,0
4533,,0,1.0,0,0,,1.0,1,1,194,1
4534,,0,,0,0,,1.0,3,16,497,0
4535,,0,,0,0,,1.0,6,2,788,0
4536,,0,,0,0,2.0,1.0,9,17,264,1
4537,,0,,0,0,,1.0,5,8,360,1
4538,,0,4.0,0,0,,0.0,2,0,1077,0
4539,,0,,0,0,,1.0,1,1,886,0
4540,,0,,0,0,,1.0,6,0,359,1
4541,,0,,0,0,2.0,1.0,1,0,912,0
4542,,0,3.0,0,0,2.0,1.0,3,15,568,0
4543,,0,,0,5,,1.0,7,0,890,0
4544,,0,,0,1,10.0,1.0,2,181,457,1
4545,,0,,0,0,,1.0,4,48,240,1
4546,,0,,1,0,4.0,1.0,9,193,226,1
4547,,0,4.0,0,0,,1.0,3,2,843,0
4548,,0,3.0,0,0,6.0,1.0,1,1,216,0
4549,,0,,0,0,,0.0,2,1,1105,0
4550,,0,,0,0,13.0,1.0,6,31,263,1
4551,,0,,0,0,,4.0,1,0,364,1
4552,,0,,0,0,,2.0,1,0,217,1
4553,52.0,0,1.0,0,0,4.0,5.0,1,0,1008,0
4554,,0,,0,0,,1.0,3,3,837,0
4555,,0,,0,0,,650.0,1,0,149,0
4556,,0,,0,0,,1.0,2,0,500,1
4557,,0,,0,0,,125.0,2,0,907,0
4558,,0,,0,0,,1.0,2,1,54,0
4559,,0,,0,0,0.0,1.0,5,0,72,1
4560,,0,,0,0,,1.0,5,5,100,1
4561,,1,5.0,0,0,1.0,1637.0,4,0,79,0
4562,,0,4.0,0,0,,1.0,4,0,771,0
4563,,0,,0,0,20.0,1.0,1,30,58,1
4564,,0,,0,2,2.0,1.0,5,32,1063,0
4565,,0,,0,0,2.0,1427.0,8,0,1072,0
4566,,0,9.0,0,0,,41.0,4,0,22,0
4567,,0,3.0,0,0,,1.0,2,0,1067,0
4568,,1,,0,0,,1.0,6,3,106,0
4569,,0,,0,0,1.0,427.0,6,0,41,1
4570,,0,3.0,0,0,,0.0,1,1,58,0
4571,,0,,0,0,,1346.0,1,25,1062,0
4572,,0,,0,0,,1.0,3,0,894,0
4573,,0,,0,0,,0.0,5,1,1119,0
4574,,0,,0,0,0.0,1.0,2,0,75,1
4575,,0,,0,0,,4.0,4,1,176,1
4576,,0,5.0,0,0,2.0,1.0,3,8,1157,0
4577,,0,7.0,0,0,,1.0,8,0,104,0
4578,,0,,0,0,,1.0,1,0,241,1
4579,,0,,0,0,,1.0,3,28,1057,0
4580,,0,,0,0,0.0,1.0,1,3,296,1
4581,,0,3.0,0,0,5.0,1.0,2,0,61,1
4582,,0,,0,0,,1.0,9,33,141,1
4583,,0,1.0,0,0,,1.0,2,1,949,0
4584,,0,,0,0,,4.0,1,0,1012,0
4585,,0,,0,0,2.0,1.0,6,14,598,0
4586,,0,3.0,0,0,,18.0,3,0,3,1
4587,,0,,0,0,,1.0,2,0,47,1
4588,,0,,1,0,,1.0,9,3,18,1
4589,,0,,0,0,,2.0,1,0,352,1
4590,,0,9.0,0,0,,0.0,9,1,1090,0
4591,,0,5.0,0,0,,1.0,6,1,140,1
4592,,0,9.0,1,0,,1.0,6,0,410,1
4593,,0,,0,0,,0.0,3,1,1100,0
4594,,0,,0,0,,1.0,6,0,884,0
4595,,0,7.0,0,0,,1.0,5,0,127,1
4596,,0,6.0,0,0,2.0,1.0,2,0,1094,0
4597,,0,2.0,0,0,0.0,1.0,3,0,605,1
4598,,0,2.0,0,0,,550.0,2,0,954,0
4599,,0,,0,0,,1.0,1,0,835,0
4600,,0,2.0,0,0,,87.0,2,0,97,0
4601,,0,4.0,0,0,,1.0,3,279,1084,0
4602,,0,,0,0,,1.0,1,1,1117,0
4603,,0,,0,0,2.0,1.0,3,0,945,0
4604,,0,,1,0,,1241.0,9,0,1178,0
4605,,2,,0,0,,1.0,7,173,1076,0
4606,,0,,0,0,,1.0,4,0,237,1
4607,,0,,0,0,5.0,40.0,1,0,57,0
4608,,0,4.0,0,0,,1.0,4,0,25,1
4609,,0,9.0,1,0,,0.0,7,1,108,1
4610,,0,,0,0,,41.0,1,0,1136,0
4611,,0,,0,0,,64.0,7,0,968,0
4612,,0,,0,0,,35.0,8,0,66,1
4613,,0,9.0,0,0,4.0,1.0,5,132,158,1
4614,,0,,0,0,,0.0,2,0,89,1
4615,,0,,0,0,,1.0,5,0,38,1
4616,,0,,0,0,29.0,50.0,5,0,88,0
4617,,0,7.0,0,1,3.0,2.0,5,7,1089,0
4618,,0,1.0,0,0,0.0,1.0,1,0,974,0
4619,,0,7.0,0,0,0.0,1.0,4,0,1168,0
4620,,0,5.0,0,0,,3.0,2,0,171,0
4621,,1,10.0,0,0,,356.0,5,0,160,0
4622,,0,,0,0,0.0,1.0,1,7,924,0
4623,,0,,0,0,,1.0,1,0,937,0
4624,,0,,0,0,1.0,67.0,5,0,907,0
4625,,0,5.0,0,0,,2.0,3,0,1124,0
4626,,2,10.0,3,0,,46.0,9,0,529,0
4627,,0,,0,0,,1.0,10,20,34,1
4628,,0,,0,0,,1.0,1,0,900,0
4629,,0,,0,0,11.0,1.0,7,29,167,1
4630,,0,,0,0,,1.0,4,0,203,0
4631,,0,,0,0,,40.0,7,0,970,1
4632,,0,,0,0,4.0,1.0,4,17,169,1
4633,,0,,0,0,15.0,1.0,5,29,430,1
4634,,0,,0,0,,20.0,3,0,47,1
4635,,0,,0,0,,735.0,2,0,19,1
4636,,0,,0,0,0.0,1.0,1,0,1151,0
4637,,0,4.0,0,1,1.0,662.0,6,0,910,0
4638,,0,,0,0,,1.0,2,12,209,1
4639,,0,,0,0,,1.0,4,3,25,1
4640,,0,,0,0,0.0,1.0,5,0,69,1
4641,,0,8.0,0,0,,1.0,8,111,945,1
4642,,0,,0,0,,1.0,1,0,1116,1
4643,,0,5.0,0,0,3.0,1.0,6,6,960,0
4644,,0,4.0,0,0,,29.0,2,0,262,1
4645,,0,1.0,0,0,,1.0,1,19,1093,0
4646,,0,2.0,0,0,,1.0,3,0,449,1
4647,,0,,0,0,4.0,126.0,1,0,85,0
4648,,0,,0,0,5.0,1.0,3,1,1079,1
4649,,0,1.0,0,0,,1.0,1,0,733,0
4650,,0,6.0,0,0,,1.0,6,63,1046,0
4651,,0,3.0,0,0,,1.0,5,32,466,1
4652,,0,4.0,0,0,,1.0,4,6,72,0
4653,,0,,0,0,,176.0,2,0,996,0
4654,26.0,0,,0,0,3.0,0.0,8,13,50,1
4655,,0,,0,0,,1.0,1,0,1017,0
4656,,0,,0,0,,1.0,1,0,744,0
4657,,0,,0,0,,1.0,1,0,415,0
4658,,0,1.0,0,0,1.0,1.0,1,0,1149,0
4659,,0,9.0,0,0,,1.0,7,0,1067,0
4660,,0,,0,0,,1.0,5,0,337,1
4661,,0,7.0,0,0,,1.0,5,1,1159,0
4662,22.0,0,,0,0,1.0,9.0,5,0,126,0
4663,,0,8.0,0,0,,1.0,9,0,379,1
4664,,0,,1,0,,202.0,5,0,186,0
4665,,0,4.0,0,0,,1.0,6,44,776,0
4666,,0,,0,0,,1.0,1,0,1153,0
4667,,0,3.0,0,0,4.0,1.0,3,0,1183,0
4668,,0,2.0,0,0,,1.0,2,0,754,0
4669,,0,,0,0,,1.0,3,6,77,1
4670,,0,2.0,0,0,1.0,1.0,2,3,358,0
4671,,0,6.0,0,1,,1.0,5,1,217,0
4672,,0,,0,0,,0.0,9,11,37,1
4673,,0,3.0,1,0,,1.0,3,1,500,1
4674,,0,,0,0,,3376.0,1,1,1098,0
4675,,0,5.0,0,0,,3.0,2,0,984,0
4676,,0,5.0,0,0,,1.0,1,100,1159,0
4677,,0,5.0,0,0,0.0,0.0,6,1,885,1
4678,,0,,0,0,2.0,1.0,1,7,473,0
4679,,0,,0,0,,1895.0,4,0,732,0
4680,,0,,0,0,,37.0,7,0,187,0
4681,,0,1.0,0,1,,1.0,1,0,1040,0
4682,,0,,0,0,0.0,1.0,5,0,1060,0
4683,,0,6.0,0,0,,1.0,7,1,88,1
4684,,0,4.0,0,0,,1.0,3,0,965,0
4685,,1,8.0,0,4,,933.0,4,0,779,0
4686,,0,,0,0,2.0,1.0,8,0,36,1
4687,,0,,0,0,,1.0,1,0,733,0
4688,,0,4.0,0,0,1.0,1.0,4,6,799,0
4689,,0,8.0,0,1,16.0,1.0,3,0,451,1
4690,,0,4.0,0,0,1.0,165.0,3,0,735,0
4691,,0,4.0,0,0,,1.0,7,0,229,0
4692,,0,3.0,0,0,1.0,1.0,3,0,21,1
4693,,0,,0,0,,1.0,1,0,1078,0
4694,,0,,0,0,3.0,276.0,5,0,392,1
4695,,0,2.0,0,0,6.0,1.0,2,0,808,1
4696,,0,,0,0,,5.0,3,0,288,0
4697,,0,,0,0,,1.0,6,1,205,1
4698,,0,,0,0,,1.0,4,0,886,0
4699,,0,,0,0,,1.0,7,156,1136,0
4700,,0,,0,0,,1210.0,10,0,933,0
4701,,0,1.0,0,0,,1.0,2,5,1066,0
4702,30.0,0,,0,0,3.0,1.0,2,0,754,0
4703,,0,,0,0,,2.0,5,46,296,0
4704,,0,2.0,0,0,6.0,1.0,2,0,138,1
4705,,0,8.0,0,0,,1.0,9,1,1061,0
4706,,0,,0,1,,1.0,3,1,105,1
4707,,0,3.0,0,0,7.0,1.0,2,0,100,1
4708,,0,,1,3,,1.0,6,0,44,0
4709,,0,,0,0,,126.0,3,0,765,0
4710,,0,,0,0,0.0,0.0,2,0,1136,0
4711,,0,,0,0,,1.0,5,0,763,0
4712,,0,5.0,0,0,,22.0,1,0,229,1
4713,,0,1.0,0,0,3.0,1.0,1,1,1054,0
4714,,0,3.0,0,0,,1.0,3,0,350,1
4715,,0,,0,1,,1.0,7,50,282,0
4716,,0,4.0,0,0,6.0,1.0,1,9,17,1
4717,,0,,0,0,3.0,1.0,1,11,860,0
4718,,3,4.0,0,0,,0.0,4,96,370,1
4719,,0,7.0,0,0,3.0,1.0,3,0,1043,0
4720,,1,9.0,1,1,,433.0,7,0,82,1
4721,,0,,0,0,,0.0,1,2,766,0
4722,,0,,0,0,,43.0,9,0,296,0
4723,,0,1.0,0,0,,111.0,1,0,970,0
4724,,0,4.0,0,0,,0.0,3,40,812,0
4725,,0,,0,0,0.0,1.0,1,0,1169,0
4726,,0,,0,0,,2.0,2,0,190,1
4727,,0,3.0,0,0,,1.0,1,0,740,0
4728,,1,6.0,0,0,,1.0,5,0,418,0
4729,,0,4.0,0,0,,2.0,5,0,907,0
4730,,0,3.0,0,0,2.0,1.0,3,0,274,1
4731,,0,,0,0,5.0,1.0,6,3,62,1
4732,,0,2.0,0,0,2.0,1.0,4,0,932,0
4733,,0,,0,0,,1.0,4,3,460,1
4734,,0,,0,0,,0.0,6,2,1147,0
4735,,0,4.0,0,0,9.0,178.0,2,0,1128,0
4736,,0,10.0,0,0,3.0,1.0,8,0,31,1
4737,,0,,0,1,7.0,64.0,7,0,212,0
4738,,0,,0,0,,1.0,7,1,397,1
4739,,0,6.0,0,0,,1.0,5,0,190,1
4740,,0,,0,0,1.0,1.0,4,0,25,1
4741,,0,,0,0,8.0,0.0,5,1,702,0
4742,,0,5.0,0,0,,1.0,6,5,862,0
4743,,0,1.0,0,0,,1.0,1,0,680,1
4744,,0,6.0,0,0,,185.0,1,0,1169,0
4745,,0,,0,0,,37.0,4,0,395,1
4746,,0,,0,0,13.0,28.0,2,0,927,0
4747,,0,,0,0,0.0,1.0,3,0,201,0
4748,,0,,0,0,29.0,101.0,8,0,905,0
4749,,0,1.0,0,0,,5.0,1,0,1129,0
4750,,0,1.0,0,0,,1.0,1,1,14,0
4751,,0,5.0,0,0,16.0,1.0,2,0,431,0
4752,,0,2.0,0,0,,1.0,1,0,875,0
4753,,0,,0,0,4.0,36.0,1,10,781,0
4754,,0,,0,0,,15.0,6,0,140,1
4755,,0,3.0,0,0,,1.0,3,0,332,1
4756,,0,,0,0,,1.0,1,0,1,0
4757,,0,,0,0,0.0,1.0,1,0,947,0
4758,,0,,0,0,3.0,23.0,8,0,795,0
4759,,0,,0,1,,1.0,4,1,81,0
4760,,0,,0,0,,1.0,6,9,35,1
4761,,0,,0,0,,0.0,5,16,1109,0
4762,,0,,0,0,3.0,1.0,2,6,125,1
4763,,0,,0,0,,0.0,10,44,48,1
4764,,0,,0,0,2.0,859.0,4,0,1102,0
4765,,0,,0,0,,1.0,5,2,1115,0
4766,,0,,6,1,,1.0,4,0,840,0
4767,,0,9.0,0,0,,1.0,5,242,308,1
4768,,0,1.0,0,0,,1.0,1,0,1123,0
4769,,0,,0,0,,1.0,1,0,892,0
4770,,1,,2,0,,1.0,6,1,248,1
4771,,0,,0,0,,60.0,8,0,738,0
4772,,0,6.0,0,0,,1.0,6,2,148,1
4773,,1,,1,0,24.0,1.0,3,0,12,0
4774,,0,,0,0,0.0,1.0,3,0,971,0
4775,,0,1.0,0,0,,1.0,1,0,77,0
4776,,0,,0,0,3.0,24.0,1,0,175,1
4777,,0,,0,0,,0.0,2,1,303,0
4778,,0,1.0,0,0,,1.0,1,0,1152,0
4779,,0,8.0,1,0,6.0,1.0,6,0,645,1
4780,,0,5.0,0,0,2.0,1.0,4,0,688,1
4781,,0,3.0,0,0,2.0,142.0,1,0,1159,0
4782,,0,7.0,0,0,2.0,169.0,6,82,874,0
4783,,0,,0,0,,176.0,3,0,1044,0
4784,,0,,0,1,,0.0,4,0,356,0
4785,,0,,2,0,,1.0,6,0,228,1
4786,,0,,0,0,0.0,1.0,6,0,485,0
4787,,0,,0,0,,1.0,5,0,53,1
4788,,0,,0,0,,267.0,9,0,29,0
4789,,0,1.0,0,0,,1.0,2,0,1168,0
4790,,0,,0,0,,1.0,7,75,445,0
4791,,0,1.0,0,0,,1.0,1,0,946,1
4792,,0,6.0,0,0,6.0,347.0,4,0,55,1
4793,,0,2.0,0,0,,1.0,2,0,69,1
4794,,0,,0,0,0.0,1.0,4,0,283,1
4795,,0,1.0,0,0,,1.0,1,0,368,1
4796,,0,10.0,1,0,,1.0,7,0,223,0
4797,,0,,0,0,,0.0,5,1,261,1
4798,,0,,0,0,,1.0,2,0,1154,0
4799,,1,10.0,1,1,4.0,135.0,7,0,13,1
4800,,0,6.0,0,1,,1.0,5,0,39,1
4801,,0,4.0,0,0,,1.0,2,0,194,0
4802,,0,5.0,0,0,,1.0,5,0,62,1
4803,,0,1.0,0,0,,1.0,1,0,32,0
4804,,0,,0,0,,1.0,4,0,1058,0
4805,,0,5.0,0,0,,1.0,5,0,95,1
4806,,0,,0,0,1.0,0.0,5,0,246,1
4807,,0,,0,0,,1.0,5,4,953,0
4808,,0,,0,0,0.0,1.0,1,1,1100,0
4809,,0,5.0,0,0,,1.0,1,65,922,0
4810,,0,,0,0,4.0,1.0,1,3,884,0
4811,,0,,0,0,,3.0,1,0,44,0
4812,,0,,0,1,,1.0,7,0,455,1
4813,,0,4.0,0,0,0.0,1.0,3,1,833,0
4814,21.0,0,4.0,0,0,,1.0,6,0,308,0
4815,,0,,0,0,2.0,96.0,3,0,907,0
4816,,0,3.0,0,0,,424.0,3,0,1067,0
4817,,0,,0,1,,1.0,8,76,692,1
4818,,0,,0,0,,1.0,2,50,1045,0
4819,,0,9.0,0,0,1.0,2374.0,7,0,148,0
4820,,0,6.0,0,0,,1.0,3,0,243,1
4821,,0,,0,0,,1.0,5,4,882,1
4822,,0,,0,0,15.0,1.0,7,71,203,1
4823,,0,,0,0,,1.0,5,0,176,1
4824,,0,,0,0,,1.0,5,0,394,1
4825,,0,,0,0,,1.0,1,0,225,0
4826,,0,,0,0,5.0,0.0,8,0,291,1
4827,,0,,0,0,2.0,1.0,5,0,52,1
4828,,0,,0,0,,1.0,7,0,965,0
4829,,0,,0,0,1.0,2.0,1,0,51,1
4830,,0,,0,1,,1.0,6,1,85,1
4831,,0,,0,0,,1.0,3,51,891,0
4832,,0,,0,0,0.0,1.0,1,0,932,0
4833,,0,9.0,0,0,,1.0,9,1,251,1
4834,,0,3.0,0,0,2.0,1.0,1,24,86,0
4835,,0,10.0,0,0,,1.0,10,11,274,1
4836,,0,1.0,0,0,,99.0,2,0,849,0
4837,,0,10.0,0,0,17.0,1.0,9,32,61,1
4838,58.0,0,,0,0,1.0,2.0,1,0,758,0
4839,,0,,0,1,1.0,0.0,2,0,1053,0
4840,,0,3.0,0,0,,1.0,2,0,946,0
4841,,1,6.0,1,1,4.0,1.0,3,0,670,1
4842,,0,,0,0,6.0,1.0,3,0,108,0
4843,,0,,0,0,9.0,1.0,8,8,11,1
4844,,0,,0,0,,0.0,9,38,123,0
4845,,0,4.0,0,0,3.0,33.0,3,0,221,1
4846,,0,,0,0,,1.0,2,0,1094,0
4847,,0,9.0,0,0,,1.0,8,0,723,0
4848,,0,2.0,0,0,,1.0,2,0,259,1
4849,,0,,0,0,,1.0,5,0,124,1
4850,,0,,0,1,,1.0,2,0,780,0
4851,,0,,0,0,,1.0,1,1,1160,0
4852,,0,,0,0,,0.0,7,3,1132,0
4853,,0,2.0,0,0,0.0,1.0,3,0,401,1
4854,,0,4.0,0,0,0.0,1.0,2,0,772,0
4855,,0,,0,0,1.0,1.0,6,2,289,0
4856,,0,7.0,0,0,0.0,1.0,7,4,53,1
4857,,0,1.0,0,0,,1.0,1,1,1070,0
4858,,0,2.0,0,0,,1.0,3,0,841,0
4859,,0,6.0,1,0,,1.0,7,0,940,0
4860,27.0,0,,0,0,,0.0,7,0,381,0
4861,,0,,0,0,0.0,2.0,7,0,430,1
4862,,0,5.0,0,0,2.0,1.0,3,0,1068,0
4863,,0,,0,0,,163.0,5,0,952,0
4864,,0,,0,0,0.0,3.0,2,0,1089,0
4865,,0,,0,0,,46.0,3,0,11,0
